name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership,year_made,brand,sold_date,import_date
Ranger,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Ford-Ranger/34047904,17999,"200,001+",Manual,Diesel,Ute,11/5/2025,cheapcarco,2012,Ford,,
Ranger,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Ford-Ranger/34046739,15999,"200,001+",Manual,Diesel,Ute,11/5/2025,cheapcarco,2012,Ford,11/6/2025,
Triton,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Mitsubishi-Triton/34069882,12999,"160,001 - 180,000",Manual,Diesel,Ute,11/5/2025,cheapcarco,2013,Mitsubishi,11/6/2025,
Triton,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Mitsubishi-Triton/34046741,17999,"200,001+",Manual,Diesel,Ute,11/5/2025,cheapcarco,2013,Mitsubishi,11/6/2025,
Triton,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Mitsubishi-Triton/34040747,19999,"200,001+",Automatic,Diesel,Ute,11/5/2025,cheapcarco,2017,Mitsubishi,11/6/2025,
Wall,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Great-Wall-V240/34083075,7999,"200,001+",Manual,Petrol,Ute,11/5/2025,cheapcarco,2011,Great,11/6/2025,
HiAce,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2006-Toyota-HiAce/33977010,9999,"180,001 - 200,000",Manual,Diesel,Van,11/5/2025,cheapcarco,2006,Toyota,,
6,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Mazda-6/34088514,10999,"180,001 - 200,000",Automatic,Diesel,Wagon,11/5/2025,cheapcarco,2014,Mazda,,
6,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Mazda-6/34046740,14999,"160,001 - 180,000",Automatic,Petrol,Wagon,11/5/2025,cheapcarco,2015,Mazda,11/8/2025,
C4,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Citroen-C4/34019801,13999,"100,001 - 120,000",Automatic,Petrol,Wagon,11/5/2025,cheapcarco,2017,Citroen,11/6/2025,
Rover,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Land-Rover-Discovery-4/34027424,14999,"200,001+",Automatic,Diesel,Wagon,11/5/2025,cheapcarco,2011,Land,,
Eclipse,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-Mitsubishi-Eclipse-Cross/34046736,14999,"200,001+",Automatic,Petrol,Wagon,11/5/2025,cheapcarco,2018,Mitsubishi,,
Forester,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2008-Subaru-Forester/34083076,9999,"200,001+",Automatic,Petrol,Wagon,11/5/2025,cheapcarco,2008,Subaru,,
Forester,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Subaru-Forester/34073288,13999,"160,001 - 180,000",Automatic,Petrol,Wagon,11/5/2025,cheapcarco,2014,Subaru,,
Grand,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Kia-Grand-Carnival/34038270,8999,"200,001+",Automatic,Petrol,Wagon,11/5/2025,cheapcarco,2011,Kia,,
Grand,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Jeep-Grand-Cherokee/34011623,12999,"200,001+",Automatic,Diesel,Wagon,11/5/2025,cheapcarco,2014,Jeep,,
Grand,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Suzuki-Grand-Vitara/34043545,11999,"200,001+",Automatic,Petrol,Wagon,11/5/2025,cheapcarco,2012,Suzuki,,
HR-V,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Honda-HR-V/34080601,12999,"200,001+",Automatic,Petrol,Wagon,11/5/2025,cheapcarco,2015,Honda,11/7/2025,
HS,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2019-MG-HS/34059474,17999,"60,001 - 80,000",Automatic,Petrol,Wagon,11/5/2025,cheapcarco,2019,MG,,
i30,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Hyundai-i30/33980741,8999,"160,001 - 180,000",Automatic,Petrol,Wagon,11/5/2025,cheapcarco,2011,Hyundai,,
ix35,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2010-Hyundai-ix35/34066695,8999,"200,001+",Automatic,Diesel,Wagon,11/5/2025,cheapcarco,2010,Hyundai,,
ix35,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Hyundai-ix35/33998404,8999,"200,001+",Automatic,Petrol,Wagon,11/5/2025,cheapcarco,2012,Hyundai,,
Odyssey,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Honda-Odyssey/34022490,9999,"200,001+",Automatic,Petrol,Wagon,11/5/2025,cheapcarco,2012,Honda,,
Mustang,/used-cars/for-sale/ford/mustang/2017/fm-my17/3569677,33990,"120,001 - 140,000",Automatic,Petrol,Coupe,11/6/2025,brisbaneautogroup,2017,Ford,11/8/2025,
2,/used-cars/for-sale/mazda/2/2011/neo/de-series-1-my11/3626067,7490,"120,001 - 140,000",Automatic,Petrol,Hatchback,11/6/2025,brisbaneautogroup,2011,Mazda,,
Micra,/used-cars/for-sale/nissan/micra/2016/st/k13-my15/3640748,7990,"80,001 - 100,000",Automatic,Petrol,Hatchback,11/6/2025,brisbaneautogroup,2016,Nissan,11/8/2025,
3,/used-cars/for-sale/mazda/3/2014/sp25-astina/bm-series/3649006,9990,"200,001+",Automatic,Petrol,Hatchback,11/6/2025,brisbaneautogroup,2014,Mazda,,
Yaris,/used-cars/for-sale/toyota/yaris/2013/yr/ncp130r/3671230,10990,"140,001 - 160,000",Automatic,Petrol,Hatchback,11/6/2025,brisbaneautogroup,2013,Toyota,,11/6/2025
1,/used-cars/for-sale/bmw/1-series/2014/118i/f20-my14/3644193,11990,"80,001 - 100,000",Automatic,Petrol,Hatchback,11/6/2025,brisbaneautogroup,2014,BMW,,
A3,/used-cars/for-sale/audi/a3/2013/ambition/8v-four-wheel-drive/3615633,12990,"100,001 - 120,000",Automatic,Petrol,Hatchback,11/6/2025,brisbaneautogroup,2013,Audi,,
Accent,/used-cars/for-sale/hyundai/accent/2017/sport/rb6-my18/3665406,12990,"60,001 - 80,000",Automatic,Petrol,Hatchback,11/6/2025,brisbaneautogroup,2017,Hyundai,,
MG3,/used-cars/for-sale/mg/mg3/2022/core-nav/my22/3664390,14990,"140,001 - 160,000",Automatic,Petrol,Hatchback,11/6/2025,brisbaneautogroup,2022,MG,,
MG3,/used-cars/for-sale/mg/mg3/2022/core-nav/my22/3664419,14990,"120,001 - 140,000",Automatic,Petrol,Hatchback,11/6/2025,brisbaneautogroup,2022,MG,,
Corolla,/used-cars/for-sale/toyota/corolla/2014/ascent-sport/zre182r/3569701,15990,"160,001 - 180,000",Automatic,Petrol,Hatchback,11/6/2025,brisbaneautogroup,2014,Toyota,,
MG3,/used-cars/for-sale/mg/mg3/2023/core/my23/3660997,15990,"160,001 - 180,000",Automatic,Petrol,Hatchback,11/6/2025,brisbaneautogroup,2023,MG,,
MG3,/used-cars/for-sale/mg/mg3/2023/core/my23/3664391,15990,"200,001+",Automatic,Petrol,Hatchback,11/6/2025,brisbaneautogroup,2023,MG,,
b200,/used-cars/for-sale/mercedes-benz/b-class/2012/b200-blueefficiency/w246/3624885,16990,"200,001+",Automatic,Petrol,Hatchback,11/6/2025,brisbaneautogroup,2012,Mercedes,,
b200,/used-cars/for-sale/mercedes-benz/b-class/2014/b200-cdi/w246/3660994,16990,"200,001+",Automatic,Diesel,Hatchback,11/6/2025,brisbaneautogroup,2014,Mercedes,,
i30,/used-cars/for-sale/hyundai/i30/2019/n-line/pd.3-my20/3668742,19990,"140,001 - 160,000",Automatic,Petrol,Hatchback,11/6/2025,brisbaneautogroup,2019,Hyundai,,
Cruze,/used-cars/for-sale/holden/cruze/2013/equipe/jh-series-ii-my14/3624676,7490,"120,001 - 140,000",Automatic,Petrol,Sedan,11/6/2025,brisbaneautogroup,2013,Holden,,
Civic,/used-cars/for-sale/honda/civic/2011/vti/8th-gen-my10/3626256,7790,"80,001 - 100,000",Automatic,Petrol,Sedan,11/6/2025,brisbaneautogroup,2011,Honda,,
6,/used-cars/for-sale/mazda/6/2008/classic/gh-series-1/3664420,8990,"200,001+",Automatic,Petrol,Sedan,11/6/2025,brisbaneautogroup,2008,Mazda,,
Falcon,/used-cars/for-sale/ford/falcon/2012/g6-ecoboost/fg-mkii/3618601,9490,"140,001 - 160,000",Automatic,Petrol,Sedan,11/6/2025,brisbaneautogroup,2012,Ford,,
Jetta,/used-cars/for-sale/volkswagen/jetta/2011/103tdi-comfortline/1b-my12/3657018,9990,"80,001 - 100,000",Automatic,Diesel,Sedan,11/6/2025,brisbaneautogroup,2011,Volkswagen,,
Sonata,/used-cars/for-sale/hyundai/sonata/2016/premium/lf-my16/3665405,16990,"100,001 - 120,000",Automatic,Petrol,Sedan,11/6/2025,brisbaneautogroup,2016,Hyundai,,
3,/used-cars/for-sale/mazda/3/2016/maxx/bm-series/3617943,17990,"60,001 - 80,000",Automatic,Petrol,Sedan,11/6/2025,brisbaneautogroup,2016,Mazda,,
Elantra,/used-cars/for-sale/hyundai/elantra/2017/sr-turbo/ad-my17/3650550,18990,"140,001 - 160,000",Automatic,Petrol,Sedan,11/6/2025,brisbaneautogroup,2017,Hyundai,,
FB,/used-cars/for-sale/holden/fb/1960/standard/fb/3671081,21990,"120,001 - 140,000",Manual,Petrol,Sedan,11/6/2025,brisbaneautogroup,1960,Holden,,11/6/2025
Falcon,/used-cars/for-sale/ford/falcon/2012/xr6-turbo/fg-mkii/3640754,32990,"160,001 - 180,000",Automatic,Petrol,Sedan,11/6/2025,brisbaneautogroup,2012,Ford,,
3,/used-cars/for-sale/bmw/3-series/2018/330i-sport-line/f30-lci/3664389,32990,"160,001 - 180,000",Automatic,Petrol,Sedan,11/6/2025,brisbaneautogroup,2018,BMW,,
ES,/used-cars/for-sale/lexus/es/2018/300h-sports-luxury/avv60r/3636967,39990,"200,001+",Automatic,Petrol,Sedan,11/6/2025,brisbaneautogroup,2018,Lexus,,
e350,/used-cars/for-sale/mercedes-benz/e-class/2017/e350-d/w213/3624886,43990,"200,001+",Automatic,Diesel,Sedan,11/6/2025,brisbaneautogroup,2017,Mercedes,,
e300,/used-cars/for-sale/mercedes-benz/e-class/2019/e300/w213/3569700,51990,"200,001+",Automatic,Petrol,Sedan,11/6/2025,brisbaneautogroup,2019,Mercedes,11/7/2025,
Kuga,/used-cars/for-sale/ford/kuga/2013/trend/tf-awd/3647023,9990,"120,001 - 140,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2013,Ford,,
Forester,/used-cars/for-sale/subaru/forester/2012/xs-premium/s3-my12-awd/3626261,10990,"80,001 - 100,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2012,Subaru,11/8/2025,
Grand,/used-cars/for-sale/jeep/grand-cherokee/2013/laredo/wk-my14-4x4-constant/3630428,10990,"200,001+",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2013,Jeep,,
X-TRAIL,/used-cars/for-sale/nissan/x-trail/2012/st/t31-series-v/3664026,10990,"140,001 - 160,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2012,Nissan,,
2008,/used-cars/for-sale/peugeot/2008/2017/allure/a94-my17/3623168,11490,"80,001 - 100,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2017,Peugeot,11/7/2025,
Trax,/used-cars/for-sale/holden/trax/2016/ls/tj-my17/3647739,12990,"60,001 - 80,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2016,Holden,,
Trax,/used-cars/for-sale/holden/trax/2016/ltz/tj-my17/3649005,12990,"140,001 - 160,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2016,Holden,,
Cherokee,/used-cars/for-sale/jeep/cherokee/2015/sport/kl-my15/3649009,12990,"120,001 - 140,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2015,Jeep,,
Grand,/used-cars/for-sale/jeep/grand-cherokee/2014/laredo/wk-my14-4x4-dual-range/3654931,12990,"160,001 - 180,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2014,Jeep,11/8/2025,
XV,/used-cars/for-sale/subaru/xv/2014/2.0i/g4x-my14-awd/3669166,12990,"160,001 - 180,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2014,Subaru,,11/6/2025
Forester,/used-cars/for-sale/subaru/forester/2015/2.0d-s/s4-my15-awd/3671237,12990,"200,001+",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2015,Subaru,,11/6/2025
santafe,/used-cars/for-sale/hyundai/santa-fe/2016/elite/dm3-series-ii-my17-4x4-on-demand/3631350,13990,"200,001+",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2016,Hyundai,,
Tucson,/used-cars/for-sale/hyundai/tucson/2020/active/tl4-my20/3636966,13990,"200,001+",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2020,Hyundai,,
Sportage,/used-cars/for-sale/kia/sportage/2014/sli/sl-series-ii-my13-4x4-on-demand/3665403,13990,"140,001 - 160,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2014,Kia,,
X-TRAIL,/used-cars/for-sale/nissan/x-trail/2017/st-l/t32-series-ii/3604154,14990,"140,001 - 160,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2017,Nissan,,
RAV4,/used-cars/for-sale/toyota/rav4/2016/gx/zsa42r/3594268,16990,"140,001 - 160,000",Manual,Petrol,SUV,11/6/2025,brisbaneautogroup,2016,Toyota,,
Rover,/used-cars/for-sale/land-rover/discovery/2015/tdv6/series-4-my15-4x4-dual-range/3605742,16990,"200,001+",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2015,Land,,11/6/2025
ASX,/used-cars/for-sale/mitsubishi/asx/2017/ls/xc-my18/3629199,16990,"100,001 - 120,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2017,Mitsubishi,,
Acadia,/used-cars/for-sale/holden/acadia/2018/lt/ac-my19/3664025,16990,"140,001 - 160,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2018,Holden,,
ZS,/used-cars/for-sale/mg/zs/2023/excite/azs1-my23/3657423,17490,"40,001 - 60,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2023,MG,,
ZS,/used-cars/for-sale/mg/zs/2023/excite/azs1-my23/3657426,17490,"40,001 - 60,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2023,MG,,
santafe,/used-cars/for-sale/hyundai/santa-fe/2014/elite/dm-my14-4x4-on-demand/3625073,17990,"120,001 - 140,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2014,Hyundai,,
ASX,/used-cars/for-sale/mitsubishi/asx/2017/ls/xc-my17/3625074,17990,"100,001 - 120,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2017,Mitsubishi,,
Colorado,/used-cars/for-sale/holden/colorado-7/2015/lt/rg-my16-4x4-dual-range/3643406,17990,"180,001 - 200,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2015,Holden,,
Outlander,/used-cars/for-sale/mitsubishi/outlander/2016/ls/zk-my16/3644191,17990,"100,001 - 120,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2016,Mitsubishi,,
XV,/used-cars/for-sale/subaru/xv/2016/2.0i-s/g4x-my16-awd/3645003,17990,"100,001 - 120,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2016,Subaru,,
CR-V,/used-cars/for-sale/honda/cr-v/2015/limited-edition/rm-series-ii-my17-4x4-on-demand/3664421,17990,"120,001 - 140,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2015,Honda,,
Colorado,/used-cars/for-sale/holden/colorado-7/2015/lt/rg-my16-4x4-dual-range/3636960,18990,"180,001 - 200,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2015,Holden,,
CR-V,/used-cars/for-sale/honda/cr-v/2017/vti/rw-my18/3639558,18990,"140,001 - 160,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2017,Honda,,
Amarok,/used-cars/for-sale/volkswagen/amarok/2017/tdi550-highline/2h-my17-4x4-constant/3597834,21990,"180,001 - 200,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2017,Volkswagen,,
gla250,/used-cars/for-sale/mercedes-benz/gla-class/2015/gla250/x156-four-wheel-drive/3644853,21990,"80,001 - 100,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2015,Mercedes,,
Korando,/used-cars/for-sale/ssangyong/korando/2019/ultimate-le/c300-my20-awd/3656715,21990,"20,001 - 40,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2019,SsangYong,,
Ranger,/used-cars/for-sale/ford/ranger/2016/xlt/px-mkii-4x4-dual-range/3669864,21990,"200,001+",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2016,Ford,,11/6/2025
Rover,/used-cars/for-sale/land-rover/discovery/2014/tdv6/series-4-my15-4x4-dual-range/3604153,22990,"160,001 - 180,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2014,Land,,
Colorado,/used-cars/for-sale/holden/colorado/2015/ls-x/rg-my16-4x4-dual-range/3636957,22990,"160,001 - 180,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2015,Holden,,
D90,/used-cars/for-sale/ldv/d90/2018/deluxe/sv9a/3585267,23990,"60,001 - 80,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2018,LDV,,
Grand,/used-cars/for-sale/jeep/grand-cherokee/2020/night-eagle/wk-my20-4x4-dual-range/3596713,23990,"140,001 - 160,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2020,Jeep,,
Colorado,/used-cars/for-sale/holden/colorado/2016/z71/rg-my17-4x4-dual-range/3626065,23990,"180,001 - 200,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2016,Holden,,
ml350,/used-cars/for-sale/mercedes-benz/m-class/2013/ml350-bluetec/w166-4x4-constant/3645001,23990,"80,001 - 100,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2013,Mercedes,,
Landcruiser,/used-cars/for-sale/toyota/landcruiser/2002/gxl/fzj105r-4x4-constant/3605735,24990,"200,001+",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2002,Toyota,,
Ranger,/used-cars/for-sale/ford/ranger/2016/xlt/px-mkii-4x4-dual-range/3605738,24990,"160,001 - 180,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2016,Ford,,
Rover,/used-cars/for-sale/land-rover/discovery-sport/2016/sd4-hse/l550-my16.5-4x4-constant/3643412,24990,"80,001 - 100,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2016,Land,,
BT-50,/used-cars/for-sale/mazda/bt-50/2015/xtr/up-4x4-dual-range/3647910,24990,"180,001 - 200,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2015,Mazda,,
T60,/used-cars/for-sale/ldv/t60/2022/max-pro/sk8c-4x4-dual-range/3615635,26990,"60,001 - 80,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2022,LDV,,
A4,/used-cars/for-sale/audi/a4/2019/allroad-45-tfsi/b9-my19-4x4-on-demand/3638510,26990,"120,001 - 140,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2019,Audi,,
FJ,/used-cars/for-sale/toyota/fj-cruiser/2012/gsj15r-4x4-dual-range/3644028,26990,"200,001+",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2012,Toyota,,
C-HR,/used-cars/for-sale/toyota/c-hr/2021/gxl/ngx10r/3669165,26990,"80,001 - 100,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2021,Toyota,,11/6/2025
Outback,/used-cars/for-sale/subaru/outback/2021/awd/6gen-my21-awd/3671236,26990,"120,001 - 140,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2021,Subaru,,11/6/2025
Navara,/used-cars/for-sale/nissan/navara/2019/rx/d23-series-3-4x4-dual-range/3656662,27990,"80,001 - 100,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2019,Nissan,,
D90,/used-cars/for-sale/ldv/d90/2023/sv9a/3671233,27990,"20,001 - 40,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2023,LDV,,11/6/2025
C-HR,/used-cars/for-sale/toyota/c-hr/2019/koba/ngx10r/3602378,28990,"20,001 - 40,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2019,Toyota,,
Ranger,/used-cars/for-sale/ford/ranger/2018/raptor/px-mkiii-my19-4x4-dual-range/3605736,28990,"200,001+",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2018,Ford,,
Tucson,/used-cars/for-sale/hyundai/tucson/2022/n-line/nx4.v2-my23/3635088,29990,"60,001 - 80,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2022,Hyundai,,
Ranger,/used-cars/for-sale/ford/ranger/2016/wildtrak/px-mkii-4x4-dual-range/3647006,29990,"160,001 - 180,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2016,Ford,,
Patrol,/used-cars/for-sale/nissan/patrol/2011/dx/gu-6-series-ii-4x4-dual-range/3660996,29990,"80,001 - 100,000",Manual,Diesel,SUV,11/6/2025,brisbaneautogroup,2011,Nissan,,
Outlander,/used-cars/for-sale/mitsubishi/outlander/2022/ls/zm-my22.5-awd/3602892,31990,"40,001 - 60,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2022,Mitsubishi,,11/6/2025
X4,/used-cars/for-sale/bmw/x4/2019/xdrive30i-m-sport/g02-4x4-constant/3572551,34990,"120,001 - 140,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2019,BMW,,
Pajero,/used-cars/for-sale/mitsubishi/pajero-sport/2018/black-edition/qe-my19-4x4-dual-range/3656663,34990,"80,001 - 100,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2018,Mitsubishi,,
Landcruiser,/used-cars/for-sale/toyota/landcruiser/2009/sahara/vdj200r-my10-4x4-constant/3671082,39990,"200,001+",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2009,Toyota,11/7/2025,11/6/2025
Landcruiser,/used-cars/for-sale/toyota/landcruiser/2017/workmate/vdj79r-4x4-dual-range/3647741,54990,"180,001 - 200,000",Manual,Diesel,SUV,11/6/2025,brisbaneautogroup,2017,Toyota,,
Landcruiser,/used-cars/for-sale/toyota/landcruiser-prado/2021/gxl/gdj150r-4x4-dual-range/3576737,56990,"80,001 - 100,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2021,Toyota,,
Landcruiser,/used-cars/for-sale/toyota/landcruiser-prado/2022/gxl/gdj150r-4x4-dual-range/3570185,59990,"80,001 - 100,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2022,Toyota,,
RX,/used-cars/for-sale/lexus/rx/2021/450h-luxury/gyl25r-4x4-on-demand/3663967,62990,"60,001 - 80,000",Automatic,Petrol,SUV,11/6/2025,brisbaneautogroup,2021,Lexus,,
Q8,/used-cars/for-sale/audi/q8/2020/50-tdi/f1-my20-four-wheel-drive/3643405,69990,"80,001 - 100,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2020,Audi,,
Landcruiser,/used-cars/for-sale/toyota/landcruiser/2022/sahara/fja300r-4x4-dual-range/3549579,121990,"40,001 - 60,000",Automatic,Diesel,SUV,11/6/2025,brisbaneautogroup,2022,Toyota,,
Ute,/used-cars/for-sale/holden/ute/2013/vf-my14/3645002,16990,"120,001 - 140,000",Automatic,Petrol,Ute,11/6/2025,brisbaneautogroup,2013,Holden,,
Navara,/used-cars/for-sale/nissan/navara/2015/st-x/d23-4x2/3649165,24990,"140,001 - 160,000",Automatic,Diesel,Ute,11/6/2025,brisbaneautogroup,2015,Nissan,,
Deliver,/used-cars/for-sale/ldv/deliver-9/2021/3604151,27990,"120,001 - 140,000",Automatic,Diesel,Van,11/6/2025,brisbaneautogroup,2021,LDV,,
,/used-cars/for-sale/mercedes-benz/vito/2017/116bluetec/447/3649004,28990,"80,001 - 100,000",Automatic,Diesel,Van,11/6/2025,brisbaneautogroup,2017,Mercedes,,
Carnival,/used-cars/for-sale/kia/carnival/2015/s/yp-my15/3630434,20990,"120,001 - 140,000",Automatic,Petrol,Wagon,11/6/2025,brisbaneautogroup,2015,Kia,,
Steed,https://www.cars24.com.au/buy-used-gwm-steed-car-19663100068736/,15490,"60,001 - 80,000",Manual,Diesel,Cab Chassis,11/6/2025,cars24,2021,GWM,,
Triton,https://www.cars24.com.au/buy-used-mitsubishi-triton-car-19387137716992/,33490,"100,001 - 120,000",Manual,Diesel,Cab Chassis,11/6/2025,cars24,2021,Mitsubishi,,
Arkana,https://www.cars24.com.au/buy-used-renault-arkana-car-19869781099328/,20290,"60,001 - 80,000",Automatic,Petrol,Coupe,11/6/2025,cars24,2023,Renault,,11/6/2025
Arkana,https://www.cars24.com.au/buy-used-renault-arkana-car-18519629992832/,20995,"100,001 - 120,000",Automatic,Petrol,Coupe,11/6/2025,cars24,2022,Renault,,
1,https://www.cars24.com.au/buy-used-bmw-1-car-18519133098432/,26190,"60,001 - 80,000",Automatic,Petrol,Hatchback,11/6/2025,cars24,2019,BMW,,
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19240737480384/,25690,"100,001 - 120,000",Automatic,Petrol,Hatchback,11/6/2025,cars24,2019,Volkswagen,,
Polo,https://www.cars24.com.au/buy-used-volkswagen-polo-car-18566072769024/,14990,"40,001 - 60,000",Automatic,Petrol,Hatchback,11/6/2025,cars24,2015,Volkswagen,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19630613717120/,16790,"40,001 - 60,000",Automatic,Petrol,Hatchback,11/6/2025,cars24,2016,Toyota,,11/6/2025
